score,genuine
7.940975534623580245e-02,0.000000000000000000e+00
5.953598451447622564e-01,1.000000000000000000e+00
-2.158336703727066486e-02,0.000000000000000000e+00
2.965834496580801449e-01,1.000000000000000000e+00
2.439604094893176311e-01,1.000000000000000000e+00
7.582178640159302485e-02,0.000000000000000000e+00
-3.680049791200228765e-02,0.000000000000000000e+00
6.897717546840310687e-01,1.000000000000000000e+00
3.094364527559085865e-01,1.000000000000000000e+00
-5.488828239520999325e-02,0.000000000000000000e+00
5.376192500807630559e-01,1.000000000000000000e+00
8.481337025640607319e-01,1.000000000000000000e+00
1.684591625919126812e-01,0.000000000000000000e+00
6.498655152424944736e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-1.150090972819071133e-01,0.000000000000000000e+00
-3.047719429732120150e-02,0.000000000000000000e+00
4.743814696613021797e-01,1.000000000000000000e+00
-1.168446222936675993e-01,0.000000000000000000e+00
7.030531360632819027e-02,0.000000000000000000e+00
9.347287278318472392e-02,0.000000000000000000e+00
1.800392016084798874e-01,0.000000000000000000e+00
1.185826110491795260e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
4.926940933537912737e-01,1.000000000000000000e+00
-9.093424827974939603e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
7.570659429652252248e-01,1.000000000000000000e+00
4.936336560426988207e-01,1.000000000000000000e+00
-4.528830186103404570e-02,0.000000000000000000e+00
1.573396724379167930e-02,0.000000000000000000e+00
5.179820683539609893e-02,0.000000000000000000e+00
-2.073826464731654603e-03,0.000000000000000000e+00
2.464514888956165217e-01,1.000000000000000000e+00
5.540359666696350605e-01,1.000000000000000000e+00
3.265295782038744876e-02,0.000000000000000000e+00
-4.957359118553322785e-02,0.000000000000000000e+00
4.347932837461380706e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
5.325384396762176120e-01,1.000000000000000000e+00
-2.607707025204576701e-02,0.000000000000000000e+00
3.138794492917973966e-01,1.000000000000000000e+00
-1.068482272747104111e-01,0.000000000000000000e+00
5.716305025106941384e-01,1.000000000000000000e+00
5.508202691201714574e-01,1.000000000000000000e+00
6.311187951135368568e-01,1.000000000000000000e+00
7.545715598105512401e-01,1.000000000000000000e+00
2.098920025813133250e-01,1.000000000000000000e+00
6.015060739069503365e-02,0.000000000000000000e+00
3.768027670361549508e-01,1.000000000000000000e+00
5.908299806314379898e-01,1.000000000000000000e+00
3.527398745373156591e-02,1.000000000000000000e+00
6.428255154933562032e-01,1.000000000000000000e+00
9.248918858320383241e-02,0.000000000000000000e+00
2.723342816463649174e-01,1.000000000000000000e+00
6.302352934548641761e-01,1.000000000000000000e+00
5.542065063141780046e-01,1.000000000000000000e+00
4.640769564515292989e-01,1.000000000000000000e+00
9.189546973652167328e-01,1.000000000000000000e+00
3.716528501883721303e-01,1.000000000000000000e+00
5.006790378560357219e-02,0.000000000000000000e+00
3.305104559529038755e-02,0.000000000000000000e+00
-1.052815978035918920e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
7.205871851575440350e-03,0.000000000000000000e+00
5.441267302650899529e-01,1.000000000000000000e+00
2.959103162089506966e-01,1.000000000000000000e+00
9.567060283341485838e-02,0.000000000000000000e+00
7.442202332953747057e-02,0.000000000000000000e+00
-9.242954516877982529e-02,0.000000000000000000e+00
-7.984948980208737487e-03,0.000000000000000000e+00
-2.258854524578558440e-02,0.000000000000000000e+00
-5.749742447735248924e-02,0.000000000000000000e+00
1.352216402672051510e-01,0.000000000000000000e+00
-1.995981924487968615e-02,0.000000000000000000e+00
6.211813418873897152e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
4.844891146040722907e-01,1.000000000000000000e+00
5.221654338572198073e-01,1.000000000000000000e+00
-4.339893826469785193e-02,0.000000000000000000e+00
5.809675512892386040e-01,1.000000000000000000e+00
-8.667979877741775752e-02,0.000000000000000000e+00
4.251813942630862653e-01,1.000000000000000000e+00
4.924141745679844195e-01,1.000000000000000000e+00
2.901921993568858278e-03,0.000000000000000000e+00
5.380683073304949604e-02,0.000000000000000000e+00
-8.181818363070150757e-02,0.000000000000000000e+00
1.395331799857577326e-01,0.000000000000000000e+00
1.096411499901339126e-01,0.000000000000000000e+00
2.855533504680676099e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.191171891953542450e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
6.882934812785314327e-02,0.000000000000000000e+00
5.702088904746096532e-01,1.000000000000000000e+00
6.588119873306194085e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
6.214853878055914826e-01,1.000000000000000000e+00
8.648750418410166077e-03,0.000000000000000000e+00
-1.166286120221732836e-01,0.000000000000000000e+00
7.714499952253478510e-01,1.000000000000000000e+00
1.835717197637100617e-01,0.000000000000000000e+00
5.724775691424703883e-01,1.000000000000000000e+00
1.225463257109483256e-01,0.000000000000000000e+00
