score,genuine
6.570212079814505279e-02,0.000000000000000000e+00
6.821351005794299427e-01,1.000000000000000000e+00
-4.572130647972903056e-02,0.000000000000000000e+00
2.734198643262755191e-01,1.000000000000000000e+00
2.002502076680441057e-01,1.000000000000000000e+00
7.706588847766623895e-02,0.000000000000000000e+00
-6.070346180704282862e-02,0.000000000000000000e+00
6.881367284230066605e-01,1.000000000000000000e+00
3.104781769202367148e-01,1.000000000000000000e+00
-7.905975080093063934e-02,0.000000000000000000e+00
5.986548564622338198e-01,1.000000000000000000e+00
8.526297031434988405e-01,1.000000000000000000e+00
1.844445716122789791e-01,0.000000000000000000e+00
6.488578483294561439e-01,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-8.746854536128748081e-02,0.000000000000000000e+00
-2.869625713436713826e-02,0.000000000000000000e+00
4.345887311655161067e-01,1.000000000000000000e+00
-1.402242223959591916e-01,0.000000000000000000e+00
6.096807972787125773e-02,0.000000000000000000e+00
1.139671033366046193e-01,0.000000000000000000e+00
1.443297689759637792e-01,0.000000000000000000e+00
7.862514038450592324e-02,0.000000000000000000e+00
4.444857122280983057e-03,0.000000000000000000e+00
4.631694271951946607e-01,1.000000000000000000e+00
4.567069622710352023e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
6.916868772042893410e-01,1.000000000000000000e+00
4.485563670571519057e-01,1.000000000000000000e+00
3.306356026597490061e-02,0.000000000000000000e+00
1.254276295694321114e-02,0.000000000000000000e+00
6.799473121757289296e-02,0.000000000000000000e+00
1.311000542249381173e-02,0.000000000000000000e+00
2.840888578702170930e-01,1.000000000000000000e+00
5.441209933155353173e-01,1.000000000000000000e+00
3.998752596405281273e-02,0.000000000000000000e+00
-1.969065705173405137e-02,0.000000000000000000e+00
4.184682614442692405e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
5.364347484647685738e-01,1.000000000000000000e+00
-7.521568481382235466e-03,0.000000000000000000e+00
3.613710238546169462e-01,1.000000000000000000e+00
-5.749698737910460128e-02,0.000000000000000000e+00
5.912370279866502321e-01,1.000000000000000000e+00
5.495289099812027400e-01,1.000000000000000000e+00
6.484062296070296494e-01,1.000000000000000000e+00
8.855420828272070333e-01,1.000000000000000000e+00
2.019629782399936513e-01,1.000000000000000000e+00
5.784919816641703044e-02,0.000000000000000000e+00
4.558486097079285093e-01,1.000000000000000000e+00
6.570285544229585994e-01,1.000000000000000000e+00
2.588370047735326362e-02,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
6.943208345073170751e-02,0.000000000000000000e+00
2.791513943632962236e-01,1.000000000000000000e+00
6.216269545620669579e-01,1.000000000000000000e+00
5.922823569822891487e-01,1.000000000000000000e+00
4.640966528258193557e-01,1.000000000000000000e+00
9.387457644440021509e-01,1.000000000000000000e+00
3.999483060344904972e-01,1.000000000000000000e+00
3.239635324702320324e-02,0.000000000000000000e+00
4.957672775536840076e-02,0.000000000000000000e+00
